"","playerID","name","IP","ER","ERA","K","ebWAR","efWAR"
"3117","lugour01","Urbano Lugo",105,41,3.51,76,1.37,0.89
"3118","bestka01","Karl Best",73,26,3.21,82,1.36,1.44
"3119","ottogl01","Glenn Otto",237,108,4.1,137,1.36,1.71
"3120","handdo01","Donovan Hand",105,39,3.34,57,1.36,0.7
"3121","elderbr01","Bryce Elder",86,30,3.14,50,1.35,1.17
"3122","hansean01","Andy Hansen",320,151,4.25,149,1.35,-0.06
"3123","mimbsmi01","Mike Mimbs",173,71,3.69,98,1.34,0.32
"3124","zeuchtj01","T J  Zeuch",116,47,3.65,108,1.34,0.73
"3125","schmicl01","Clarke Schmidt",131,50,3.44,119,1.34,1.36
"3126","youmash01","Shane Youman",111,45,3.65,80,1.34,1.3
"3127","davisla01","Lance Davis",123,55,4.02,47,1.33,1.37
"3128","halleja01","Jack Hallett",300,146,4.38,206,1.33,3.96
"3129","cressja01","Jack Cressend",209,88,3.79,170,1.33,0.74
"3130","wallami01","Mike Wallace",115,43,3.37,100,1.32,1.08
"3131","patteda02","Daryl Patterson",101,34,3.03,82,1.32,0.21
"3132","rheinjo01","John Rheinecker",167,72,3.88,93,1.32,1.93
"3133","selmasa01","Sam Selman",143,60,3.78,117,1.32,1.14
"3134","waterch01","Chris Waters",105,43,3.69,71,1.32,1.07
"3135","baldwri01","Rick Baldwin",114,41,3.24,90,1.31,1.16
"3136","brighje01","Jeff Brigham",144,59,3.69,118,1.31,1
"3137","garzara01","Ralph Garza",123,48,3.51,73,1.31,0.42
"3138","jacksza02","Zach Jackson",79,28,3.19,81,1.31,1.23
"3139","sadowbo02","Bob Sadowski",269,113,3.78,144,1.31,1.62
"3140","scottmi02","Mickey Scott",142,55,3.49,142,1.31,0.16
"3141","thompfo01","Forrest Thompson",121,51,3.79,48,1.31,0.21
"3142","wagnepa01","Paul Wagner",638,297,4.19,445,1.31,6.08
"3143","mooreeu01","Euel Moore",155,71,4.12,76,1.3,0.98
"3144","friasca01","Carlos Frías",174,75,3.88,102,1.3,1.6
"3145","kayan01","Anthony Kay",173,74,3.85,136,1.3,1.48
"3146","reploan01","Andy Replogle",156,64,3.69,80,1.3,1.04
"3147","perezwi01","Williams Pérez",228,107,4.22,109,1.3,1.61
"3148","allarko01","Kolby Allard",390,184,4.25,217,1.29,3.26
"3149","booneda02","Danny Boone",111,42,3.41,102,1.29,1.17
"3150","cornena01","Nate Cornejo",245,124,4.56,118,1.29,1.74
"3151","dumatph01","Phil Dumatrait",125,52,3.74,93,1.29,1.28
"3152","geltzst01","Steve Geltz",163,67,3.7,130,1.29,0.49
"3153","machaan02","Andres Machado",169,65,3.46,97,1.29,0.8
"3154","nelsoky01","Kyle Nelson",88,33,3.38,71,1.29,0.94
"3155","sellsda01","Dave Sells",131,54,3.71,99,1.29,0.22
"3156","zimmebr02","Bruce Zimmermann",242,118,4.39,144,1.29,0.19
"3157","anderju01","Justin Anderson",161,67,3.75,129,1.28,1.69
"3158","ariasal02","Alberto Arias",96,33,3.09,93,1.28,1.3
"3159","delosen01","Enyel De Los Santos",207,88,3.83,190,1.28,2.07
"3160","dulibbo01","Bob Duliba",82,33,3.62,72,1.28,0.07
"3161","heberwa01","Wally Hebert",255,125,4.41,101,1.28,3.19
"3162","novoaro01","Roberto Novoa",190,74,3.51,163,1.28,1.35
"3163","oconnmi01","Mike O Connor",145,62,3.85,90,1.28,1.27
"3164","tremebi01","Bill Tremel",107,46,3.87,72,1.28,0.32
"3165","millebo03","Bob Miller",106,30,2.55,72,1.28,0.6
"3166","assadja01","Javier Assad",66,23,3.14,36,1.27,0.76
"3167","borkoda01","Dave Borkowski",358,169,4.25,265,1.27,3.35
"3168","dolsifr01","Freddy Dolsi",81,29,3.22,60,1.27,0.88
"3169","gibauia01","Ian Gibaut",150,64,3.84,155,1.27,1.65
"3170","ginkeke01","Kevin Ginkel",220,90,3.68,153,1.27,1.41
"3171","montgmo01","Monty Montgomery",79,29,3.3,64,1.27,1.34
"3172","moranjo01","Jovani Moran",89,32,3.24,91,1.27,1.41
"3173","myricbo01","Bob Myrick",130,51,3.53,122,1.27,0.6
"3174","wasdijo01","John Wasdin",949,460,4.36,552,1.27,0.31
"3175","gatewau01","Aubrey Gatewood",187,70,3.37,108,1.26,0.46
"3176","andersh01","Shaun Anderson",192,83,3.89,106,1.26,1.62
"3177","bacsimi02","Mike Bacsik",271,124,4.12,185,1.26,1.36
"3178","briesbe01","Beau Brieske",121,51,3.79,53,1.26,0.51
"3179","hartech01","Chuck Hartenstein",122,50,3.69,94,1.26,0.57
"3180","thomala01","Larry Thomas",59,21,3.2,66,1.26,0.6
"3181","gustaja01","Jandel Gustave",112,40,3.21,118,1.25,1.03
"3182","jonesbo04","Bobby Jones",280,130,4.18,163,1.25,1.19
"3183","kargeed01","Ed Karger",346,194,5.05,130,1.25,2.36
"3184","kingjo01","John King",202,80,3.56,116,1.25,1.65
"3185","neidlji01","Jim Neidlinger",85,31,3.28,51,1.25,1.74
"3186","buicede01","DeWayne Buice",166,68,3.69,152,1.24,2.32
"3187","siscoan01","Andy Sisco",179,71,3.57,158,1.24,1.62
"3188","gormato03","Tom Gorman",127,52,3.69,114,1.24,1.08
"3189","holtzmi01","Mike Holtz",153,65,3.82,146,1.24,1.02
"3190","kealest01","Steve Kealey",236,108,4.12,203,1.24,1.16
"3191","abreual01","Albert Abreu",142,58,3.68,95,1.23,-0.27
"3192","acosted01","Ed Acosta",140,61,3.92,88,1.23,1.08
"3193","bradiky01","Kyle Bradish",162,73,4.06,104,1.23,1.34
"3194","rogerma01","Mark Rogers",69,24,3.13,69,1.23,1.05
"3195","sampebi01","Bill Sampen",210,84,3.6,124,1.23,-0.16
"3196","schroch01","Chris Schroder",105,38,3.26,104,1.23,1.39
"3197","belinbo01","Bo Belinsky",492,227,4.15,325,1.22,1.71
"3198","coreybr01","Bryan Corey",65,22,3.05,57,1.22,0.81
"3199","dillati01","Tim Dillard",119,46,3.48,107,1.22,1.22
"3200","martise01","Seth Martinez",76,25,2.96,58,1.22,0.87
"3201","durenry01","Ryne Duren",629,296,4.24,672,1.21,2.21
"3202","kilkemi01","Mike Kilkenny",403,193,4.31,274,1.21,2.54
"3203","malonma02","Matt Maloney",80,30,3.38,72,1.21,0.84
"3204","pareden01","Enoli Paredes",103,39,3.41,82,1.21,1.28
"3205","wesneha01","Hayden Wesneski",60,19,2.85,39,1.21,0.98
"3206","camerke01","Kevin Cameron",96,28,2.62,80,1.2,1.27
"3207","dohmasc01","Scott Dohmann",235,95,3.64,209,1.2,0.81
"3208","gotttr01","Trevor Gott",246,101,3.7,188,1.2,1.64
"3209","robergr01","Grant Roberts",100,35,3.15,88,1.2,0.64
"3210","chiamsc01","Scott Chiamparino",75,28,3.36,72,1.2,1.02
"3211","jacksza01","Zach Jackson",141,61,3.89,97,1.2,1.63
"3212","lehrju01","Justin Lehr",201,86,3.85,148,1.2,1.21
"3213","louxsh01","Shane Loux",132,54,3.68,102,1.2,1.46
"3214","martire01","Renie Martin",390,167,3.85,239,1.2,2.25
"3215","barreaa01","Aaron Barrett",110,40,3.27,105,1.19,2.09
"3216","bullibr01","Bryan Bullington",109,45,3.72,111,1.19,1.06
"3217","hoggbr01","Brad Hogg",326,157,4.33,146,1.19,1.92
"3218","kensilo01","Logan Kensing",189,80,3.81,181,1.19,1.14
"3219","mainwo01","Woody Main",152,87,5.15,100,1.19,0.94
"3220","mauseti01","Tim Mauser",90,34,3.4,56,1.19,0.53
"3221","rudoldi01","Dick Rudolph",596,310,4.68,229,1.19,13.22
"3222","thomabu01","Bud Thomas",441,240,4.9,185,1.19,1.94
"3223","claibpr01","Preston Claiborne",108,41,3.42,84,1.18,1.07
"3224","danfoda01","Dave Danforth",478,263,4.95,308,1.18,4.3
"3225","darcypa01","Pat Darcy",176,73,3.73,129,1.18,1.96
"3226","shawdo01","Don Shaw",69,25,3.26,63,1.18,0.32
"3227","belltr01","Trevor Bell",168,73,3.91,130,1.18,2.45
"3228","cabrege01","Génesis Cabrera",312,123,3.55,226,1.18,2.01
"3229","culleja01","Jack Cullen",84,33,3.54,68,1.18,1
"3230","pavlada01","Dave Pavlas",60,20,3,84,1.17,0.66
"3231","boyercl01","Cloyd Boyer",178,75,3.79,142,1.17,1.12
"3232","flynnjo02","Jocko Flynn",141,57,3.64,64,1.17,1.53
"3233","henniph01","Phil Hennigan",189,88,4.19,148,1.17,-0.42
"3234","stewako01","Kohl Stewart",107,46,3.87,72,1.17,0.99
"3235","warrear01","Art Warren",117,47,3.62,110,1.17,1.09
"3236","fisheca01","Carlos Fisher",101,40,3.56,90,1.16,1.06
"3237","hickebr01","Bryan Hickerson",296,129,3.92,195,1.16,2.05
"3238","hughedu01","Dusty Hughes",116,47,3.65,103,1.16,0.85
"3239","linesdi01","Dick Lines",165,64,3.49,85,1.16,0.79
"3240","agrazda01","Dario Agrazal",111,48,3.89,49,1.16,0.67
"3241","downsda02","Darin Downs",136,58,3.84,116,1.16,1.23
"3242","kirkmmi01","Michael Kirkman",140,59,3.79,144,1.16,1.47
"3243","leema03","Mark Lee",110,44,3.6,87,1.16,-0.22
"3244","shellji01","Jim Shellenback",419,188,4.04,216,1.16,2.1
"3245","bellro01","Rob Bell",378,177,4.21,184,1.15,1.89
"3246","despaod01","Odrisamer Despaigne",474,219,4.16,251,1.15,4.32
"3247","dilauja01","Jack DiLauro",106,39,3.31,72,1.15,0.78
"3248","rodrije01","Jefry Rodriguez",204,93,4.1,116,1.15,0.33
"3249","wieckbr01","Brad Wieck",113,42,3.35,115,1.15,1.17
"3250","beedety01","Tyler Beede",176,79,4.04,125,1.15,1.46
"3251","bolsimi01","Mike Bolsinger",255,110,3.88,178,1.15,2.49
"3252","kimsu01","Sun Woo Kim",417,190,4.1,281,1.15,2.69
"3253","pentzge01","Gene Pentz",179,72,3.62,152,1.15,0.18
"3254","seddoch01","Chris Seddon",102,43,3.79,106,1.15,1.21
"3255","vealdo01","Donnie Veal",88,34,3.48,108,1.15,1.12
"3256","waltege01","Gene Walter",139,52,3.37,137,1.15,1.11
"3257","howarbr01","Bruce Howard",426,188,3.97,261,1.14,1.88
"3258","jarvike01","Kevin Jarvis",209,119,5.12,113,1.14,-0.05
"3259","lerouch01","Chris Leroux",92,37,3.62,105,1.14,1.46
"3260","mooreji01","Jim Moore",162,81,4.5,111,1.14,0.14
"3261","gonzaen01","Enrique Gonzalez",140,61,3.92,84,1.13,1.9
"3262","griffmi02","Mike Griffin",141,66,4.21,98,1.13,1.66
"3263","moforhe01","Herb Moford",121,50,3.72,76,1.13,0.58
"3264","spraged01","Ed Sprague",279,112,3.61,182,1.13,1.25
"3265","edwarwa01","Wayne Edwards",147,56,3.43,121,1.13,0.56
"3266","johnsjo06","Joel Johnston",30,7,2.1,39,1.13,0.45
"3267","kinnejo01","Josh Kinney",132,50,3.41,157,1.13,1.13
"3268","bergju01","Justin Berg",91,34,3.36,86,1.12,0.9
"3269","coppiro01","Rocky Coppinger",143,77,4.85,100,1.12,0.25
"3270","eppleco01","Cody Eppley",69,23,3,43,1.12,0.78
"3271","foleyja01","Jason Foley",117,46,3.54,80,1.12,1.32
"3272","gillu01","Luis Gil",69,26,3.39,62,1.12,0.91
"3273","mccahbi01","Bill McCahan",291,123,3.8,137,1.12,1.4
"3274","nifu01","Fu Te Ni",74,27,3.28,72,1.12,0.95
"3275","prinzbr01","Bret Prinz",50,14,2.52,36,1.12,-0.05
"3276","rogerke02","Kevin Rogers",137,49,3.22,120,1.12,1.3
"3277","wilsost02","Steven Wilson",84,30,3.21,55,1.12,0.7
"3278","jacksja01","Jay Jackson",106,42,3.57,103,1.12,0.91
"3279","stockro01","Robert Stock",154,61,3.56,137,1.12,1.54
"3280","dudlecl01","Clise Dudley",174,68,3.52,94,1.11,1.64
"3281","torrejo02","José Torres",107,42,3.53,73,1.11,0.79
"3282","barredi01","Dick Barrett",323,163,4.54,156,1.11,-0.58
"3283","brookaa01","Aaron Brooks",174,87,4.5,113,1.11,1.36
"3284","crawfpa02","Paxton Crawford",85,35,3.71,72,1.11,1.14
"3285","figaral01","Alfredo Figaro",161,66,3.69,144,1.11,1.45
"3286","ramirra03","Ramon Ramirez",51,17,3,60,1.11,0.64
"3287","sherfji01","James Sherfy",46,13,2.54,62,1.11,0.53
"3288","baezmi01","Michel Báez",69,25,3.26,60,1.1,0.71
"3289","johnsty01","Tyler Johnson",101,39,3.48,79,1.1,0.74
"3290","nolteer01","Eric Nolte",76,24,2.84,50,1.1,0.8
"3291","rodrifr04","Francisco Rodriguez",87,35,3.62,75,1.1,0.8
"3292","scanlbo01","Bob Scanlan",582,258,3.99,265,1.1,3.32
"3293","solanju01","Julio Solano",56,16,2.57,45,1.1,0.28
"3294","texeika01","Kanekoa Texeira",94,38,3.64,60,1.1,1.01
"3295","semprra01","Ray Semproch",317,157,4.46,144,1.1,2.3
"3296","howeldi01","Dixie Howell",179,82,4.12,102,1.09,0.88
"3297","lizra01","Radhames Liz",150,67,4.02,112,1.09,1.34
"3298","romeren01","Enny Romero",226,101,4.02,195,1.09,1.85
"3299","warreau01","Austin Warren",73,26,3.21,72,1.09,0.84
"3300","zavadcl01","Clay Zavada",69,21,2.74,58,1.09,0.8
"3301","poteeco01","Cody Poteet",116,48,3.72,76,1.09,0.59
"3302","wellsbo01","Bob Wells",710,349,4.42,403,1.09,-1.28
"3303","bardlu01","Luke Bard",118,48,3.66,103,1.08,0.69
"3304","belivje01","Jeff Beliveau",68,25,3.31,79,1.08,0.48
"3305","cramje01","Jerry Cram",49,16,2.94,70,1.08,0.73
"3306","devrico01","Cole De Vries",135,56,3.73,95,1.08,1.38
"3307","doylepa01","Paul Doyle",42,13,2.79,36,1.08,0.15
"3308","feierry01","Ryan Feierabend",145,83,5.15,106,1.08,1.26
"3309","harrije02","Jeff Harris",72,28,3.5,36,1.08,0.28
"3310","newhado01","Don Newhauser",42,14,3,36,1.08,0.08
"3311","peacoma01","Matt Peacock",146,64,3.95,85,1.08,0.69
"3312","shiplbr01","Braden Shipley",104,45,3.89,46,1.08,0.39
"3313","wilshwh01","Vernon Wilshere",173,87,4.53,163,1.08,0.71
"3314","brennbr01","Brandon Brennan",102,42,3.71,85,1.07,0.81
"3315","raydocu01","Curt Raydon",138,56,3.65,95,1.07,0.25
"3316","castrfa01","Fabio Castro",55,17,2.78,58,1.06,0.56
"3317","saundto01","Tony Saunders",385,179,4.18,280,1.06,3.77
"3318","webbha01","Hank Webb",159,70,3.96,123,1.06,0.82
"3319","heasljo01","Jonathan Heasley",173,82,4.27,99,1.05,0.77
"3320","spoonka01","Karl Spooner",127,46,3.26,127,1.05,2.99
"3321","thomabr01","Brad Thomas",117,44,3.38,78,1.05,1.22
"3322","wirthal01","Alan Wirth",90,36,3.6,59,1.05,0.85
"3323","cabrema01","Mauricio Cabrera",62,20,2.9,39,1.04,1
"3324","cervehu01","Hunter Cervenka",77,29,3.39,59,1.04,0.62
"3325","pinoyo01","Yohan Pino",116,49,3.8,91,1.04,1.66
"3326","waltepj01","P J  Walters",215,99,4.14,162,1.04,1.99
"3327","schoupe01","Pete Schourek",1170,544,4.18,731,1.04,6.61
"3328","brownhu01","Hunter Brown",41,10,2.2,36,1.03,0.75
"3329","elliodo01","Donnie Elliott",46,16,3.13,36,1.03,-0.01
"3330","morogda01","Dan Morogiello",35,11,2.83,36,1.03,0.47
"3331","tinocje01","Jesus Tinoco",102,37,3.26,80,1.03,-0.21
"3332","castehu01","Humberto Castellanos",194,92,4.27,109,1.02,1.31
"3333","fordda02","Dave Ford",163,72,3.98,136,1.02,0.72
"3334","merriry01","Ryan Merritt",49,13,2.39,63,1.02,0.85
"3335","merryju01","Julian Merryweather",77,31,3.62,72,1.02,0.66
"3336","vancesa01","Sandy Vance",133,53,3.59,79,1.02,1.35
"3337","birkbmi01","Mike Birkbeck",295,147,4.48,217,1.02,3.07
"3338","lowese01","Sean Lowe",250,111,4,127,1.02,1
"3339","peterch01","Chris Peters",245,108,3.97,127,1.02,1.04
"3340","blackvi01","Vic Black",79,28,3.19,73,1.01,0.82
"3341","bootcch01","Chris Bootcheck",165,71,3.87,156,1.01,1.86
"3342","burnsmi01","Mike Burns",139,62,4.01,118,1.01,1.17
"3343","daleybu01","Bud Daley",741,361,4.38,444,1.01,5.02
"3344","ellinbr02","Brian Ellington",157,63,3.61,119,1.01,0.48
"3345","escarch01","Chico Escarrega",69,27,3.52,37,1.01,1.07
"3346","hernaca04","Carlos Hernández",267,114,3.84,142,1.01,2.03
"3347","mcenawi01","Will McEnaney",273,106,3.49,185,1.01,2.08
"3348","scarbra02","Randy Scarbery",127,56,3.97,92,1.01,1.3
"3349","trujimi01","Mike Trujillo",206,94,4.11,109,1.01,1.28
"3350","tsitojo01","John Tsitouris",523,235,4.04,374,1,5.18
"3351","aquingr01","Greg Aquino",175,68,3.5,163,1,0.78
"3352","gryboke01","Kevin Gryboski",244,89,3.28,146,1,0.28
"3353","sborzjo01","Josh Sborz",171,76,4,161,1,1.42
"3354","cruzrh01","Rhiner Cruz",104,44,3.81,86,0.99,0.83
"3355","gardnro01","Rob Gardner",336,157,4.21,259,0.99,1.86
"3356","harribo01","Bob Harris",336,187,5.01,172,0.99,0.19
"3357","krivdri01","Rick Krivda",267,138,4.65,152,0.99,1.97
"3358","maulal01","Al Maul",195,88,4.06,93,0.99,0.12
"3359","mcbrima01","Macay McBride",142,53,3.36,119,0.99,1.82
"3360","wagueja01","Jacob Waguespack",182,79,3.91,102,0.99,1.83
"3361","maddemi01","Mike Madden",132,53,3.61,87,0.99,0.84
"3362","poledi01","Dick Pole",516,241,4.2,293,0.98,4.34
"3363","bulliji01","Jim Bullinger",334,129,3.48,183,0.98,3.26
"3364","enrigba01","Barry Enright",181,79,3.93,101,0.98,0.72
"3365","gumpeda01","Dave Gumpert",132,52,3.55,123,0.98,1.29
"3366","stephea01","Earl Stephenson",104,42,3.63,68,0.98,0.65
"3367","livinbo01","Bobby Livingston",86,36,3.77,51,0.97,1.24
"3368","aldrija01","Jay Aldrich",110,48,3.93,72,0.97,0.19
"3369","beamtj01","T J  Beam",87,35,3.62,71,0.97,0.79
"3370","cloydty01","Tyler Cloyd",134,61,4.1,87,0.97,1.29
"3371","hinshal01","Alex Hinshaw",63,22,3.14,69,0.97,0.58
"3372","mateoma01","Marcos Mateo",105,43,3.69,109,0.97,0.96
"3373","richwo01","Woody Rich",95,47,4.45,58,0.97,1.14
"3374","roberbe01","Bert Roberge",209,88,3.79,206,0.97,1.59
"3375","ruskisc01","Scott Ruskin",86,29,3.03,60,0.97,0.16
"3376","zuberty01","Tyler Zuber",144,63,3.94,107,0.97,0.63
"3377","baneydi01","Dick Baney",100,45,4.05,108,0.96,0.23
"3378","perzast01","Stan Perzanowski",80,32,3.6,65,0.96,0.88
"3379","yatesty01","Tyler Yates",345,146,3.81,281,0.96,3.36
"3380","brickra01","Ralph Brickner",39,12,2.77,36,0.96,0.25
"3381","hetkijo01","Johnny Hetki",564,290,4.63,287,0.96,0.74
"3382","kepshku01","Kurt Kepshire",271,122,4.05,153,0.96,2.27
"3383","o'conja02","Jack O Connor",198,92,4.18,118,0.96,1.34
"3384","paterjo01","Joe Paterson",58,19,2.95,42,0.96,0.66
"3385","ramiral01","Allan Ramirez",50,19,3.42,36,0.96,0.21
"3386","almanca01","Carlos Almanzar",301,137,4.1,233,0.96,-0.12
"3387","lisenho01","Horace Lisenbee",320,157,4.42,211,0.96,3.89
"3388","howarsa01","Sam Howard",204,88,3.88,180,0.95,1.36
"3389","bazsh01","Shane Baz",81,34,3.78,74,0.95,0.77
"3390","castijo03","José Castillo",64,22,3.09,62,0.95,1.18
"3391","chittne01","Nelson Chittum",100,41,3.69,90,0.95,0.75
"3392","pascuca01","Carlos Pascual",27,8,2.67,36,0.95,0.35
"3393","ritchwa01","Wally Ritchie",104,37,3.2,81,0.95,-0.15
"3394","thompza02","Zack Thompson",62,19,2.76,36,0.95,0.39
"3395","broadla01","Lance Broadway",70,27,3.47,80,0.94,0.94
"3396","sadlebi01","Billy Sadler",67,25,3.36,58,0.94,0.56
"3397","strohjo01","John Strohmayer",316,151,4.3,218,0.94,1.64
"3398","valdeme01","Merkin Valdez",87,34,3.52,74,0.94,0.89
"3399","villape01","Pedro Villarreal",113,44,3.5,89,0.94,0.79
"3400","weemsjo01","Jordan Weems",135,63,4.2,107,0.94,0.82
"3401","escalse01","Sergio Escalona",59,21,3.2,62,0.94,0.67
"3402","gibsobo02","Bob Gibson",146,69,4.25,104,0.94,0.49
"3403","nelsory01","Ryne Nelson",37,11,2.68,36,0.94,0.5
"3404","santade01","Dennis Santana",263,121,4.14,173,0.94,2.1
"3405","gracemi02","Mike Grace",269,121,4.05,146,0.93,2.13
"3406","atilalu01","Luis Atilano",114,49,3.87,61,0.93,1.21
"3407","collido01","Don Collins",61,27,3.98,36,0.93,0.29
"3408","rodrian01","Aneury Rodriguez",125,55,3.96,88,0.93,1.24
"3409","sheffjo01","Jordan Sheffield",63,21,3,42,0.93,0.63
"3410","nelsoni01","Nick Nelson",224,100,4.02,158,0.93,2.3
"3411","tateyyo01","Yoshinori Tateyama",86,34,3.56,82,0.93,0.91
"3412","erickpa01","Paul Erickson",784,403,4.63,565,0.92,0.91
"3413","milnaal01","Al Milnar",913,453,4.47,483,0.92,5.23
"3414","borbope02","Pedro Borbon",210,90,3.86,152,0.92,0.27
"3415","jonessa01","Sad Sam Jones",2445,1220,4.49,1139,0.92,7.17
"3416","spencjo01","Josh Spence",59,20,3.05,60,0.92,0.6
"3417","ambrihe01","Hector Ambriz",92,39,3.82,80,0.92,0.94
"3418","cravyty01","Tyler Cravy",117,50,3.85,80,0.91,0.93
"3419","kobayma01","Masahide Kobayashi",89,35,3.54,65,0.91,0.84
"3420","shafeju01","Justin Shafer",103,39,3.41,97,0.91,0.39
"3421","whitlko01","Kodi Whitley",91,36,3.56,98,0.91,0.86
"3422","brizzto01","Tony Brizzolara",128,55,3.87,104,0.91,2.58
"3423","houltdj01","D J  Houlton",181,78,3.88,128,0.91,1.26
"3424","nunezjo01","Jose Nunez",153,70,4.12,157,0.91,1.4
"3425","osullse01","Sean O Sullivan",299,144,4.33,178,0.91,2.57
"3426","salasju01","Juan Salas",68,26,3.44,62,0.91,0.65
"3427","wrighke01","Ken Wright",249,118,4.27,223,0.91,1.52
"3428","ortegph01","Phil Ortega",792,414,4.7,372,0.91,0.35
"3429","brandma01","Mark Brandenburg",142,58,3.68,105,0.9,1.07
"3430","duboibr01","Brian Dubois",43,10,2.09,36,0.9,0.26
"3431","laxtobi01","Bill Laxton",90,40,4,79,0.9,-0.68
"3432","leema01","Mark Lee",83,31,3.36,41,0.9,0.39
"3433","ricesc01","Scott Rice",99,41,3.73,84,0.9,0.72
"3434","waldema01","Marcus Walden",189,75,3.57,144,0.9,1.43
"3435","ynoami01","Michael Ynoa",92,36,3.52,72,0.9,0.79
"3436","davisau01","Austin Davis",259,124,4.31,219,0.89,1.91
"3437","rosarsa02","Sandy Rosario",73,25,3.08,52,0.89,0.68
"3438","thompmi03","Mike Thompson",138,61,3.98,82,0.89,1.1
"3439","wrighji03","Jim Wright",87,35,3.62,71,0.89,0.56
"3440","brazohu01","Huascar Brazoban",58,20,3.1,46,0.88,0.28
"3441","crawfku01","Kutter Crawford",124,61,4.43,86,0.88,1.08
"3442","gloveko01","Koda Glover",89,35,3.54,108,0.88,1.02
"3443","perezju01","Juan Perez",83,32,3.47,92,0.88,0.68
"3444","caldwea01","Earl Caldwell",510,257,4.54,301,0.88,-0.01
"3445","gorema01","MacKenzie Gore",112,50,4.02,78,0.87,1.32
"3446","goslimi01","Mike Gosling",76,30,3.55,72,0.87,0.51
"3447","alcalsa01","Santo Alcala",231,110,4.29,148,0.86,1.52
"3448","hillga02","Garrett Hill",94,39,3.73,42,0.86,0.26
"3449","ignasmi01","Mike Ignasiak",190,89,4.22,132,0.86,0.39
"3450","littljo01","John Littlefield",150,57,3.42,80,0.86,-0.22
"3451","whitema02","Matt Whiteside",425,208,4.4,257,0.86,2.2
"3452","wrighmi01","Mike Wright Jr",220,106,4.34,126,0.86,1.41
"3453","getteal01","Al Gettel",305,146,4.31,164,0.85,1.56
"3454","mulleky01","Kyle Muller",96,41,3.84,81,0.85,1.21
"3455","headlo01","Louis Head",122,51,3.76,75,0.85,0.88
"3456","ponceco01","Cody Ponce",65,24,3.32,36,0.85,0.37
"3457","raffoal01","Al Raffo",75,35,4.2,37,0.85,0.14
"3458","roberch01","Charlie Robertson",547,310,5.1,261,0.85,2.14
"3459","valdema01","Marc Valdes",156,63,3.63,81,0.84,0.86
"3460","cooneti01","Tim Cooney",51,18,3.18,36,0.84,0.67
"3461","leslebr01","Brad Lesley",42,13,2.79,48,0.84,0.68
"3462","martevi01","Victor Marte",119,59,4.46,108,0.84,0.37
"3463","newmara01","Ray Newman",38,15,3.55,36,0.84,0.4
"3464","pattere01","Reggie Patterson",44,16,3.27,46,0.84,0.63
"3465","kippebo01","Bob Kipper",493,211,3.85,336,0.84,0.64
"3466","gartory01","Ryan Garton",96,40,3.75,76,0.83,0.72
"3467","smithma04","Matt Smith",33,9,2.45,45,0.83,0.37
"3468","fikacje01","Jeremy Fikac",32,8,2.25,36,0.83,0.4
"3469","millsle01","Howard Mills",364,206,5.09,353,0.83,2.35
"3470","nolinse01","Sean Nolin",104,46,3.98,80,0.82,0.93
"3471","rodrijo06","Joely Rodríguez",267,113,3.81,210,0.82,3.01
"3472","sagera.01","A J  Sager",370,185,4.5,205,0.82,2.13
"3473","banksta01","Tanner Banks",84,29,3.11,53,0.82,0.7
"3474","coutljo01","Jon Coutlangus",60,22,3.3,47,0.82,0.6
"3475","musgrha01","Harrison Musgrave",72,28,3.5,37,0.82,-0.55
"3476","richago01","Gordie Richardson",108,42,3.5,76,0.82,1.07
"3477","eufemfr01","Frank Eufemia",62,24,3.48,36,0.81,0.38
"3478","holcoke01","Ken Holcombe",398,186,4.21,197,0.81,0.61
"3479","pocheco01","Colin Poche",175,74,3.81,147,0.81,1.28
"3480","strzepe01","Peter Strzelecki",62,21,3.05,48,0.81,0.73
"3481","jacksst01","Steven Jackson",70,23,2.96,57,0.81,0.77
"3482","bellobr01","Brayan Bello",89,38,3.84,57,0.8,1.54
"3483","igawake01","Kei Igawa",100,45,4.05,71,0.8,0.81
"3484","mastnto01","Tom Mastny",128,57,4.01,132,0.8,1.19
"3485","pepiory01","Ryan Pepiot",64,23,3.23,49,0.8,0.26
"3486","wertzbi01","Bill Wertz",75,29,3.48,60,0.8,0.14
